City,OtherName,Country,Latitude,Longitude,Certainty,year,pop
Palma,,Spain,39.569390000,2.650240000,1,1300,25000
Paris,,France,48.856614000,2.352222000,1,1300,228000
Pavia,,Italy,45.184460000,9.161450000,1,1300,30000
Pisa,,Italy,43.715530000,10.396590000,1,1300,25000
Plovdiv,Philippopolis,Bulgaria,42.150000000,24.750000000,1,1300,20000
Prague,,Austria,50.088040000,14.420760000,1,1300,40000
Quilon,,India,8.880000000,76.600000000,3,1300,50000
Quito,,Ecuador,-0.229850000,-78.524950000,1,1300,30000
Rabat,,Morocco,34.013250000,-6.832550000,1,1300,40000
Reggio di Calabria,,Italy,38.111300000,15.647292000,2,1300,9000
Reims,Rheims,France,49.250000000,4.033330000,1,1300,15000
Riobamba,,Ecuador,-1.670830000,-78.648610000,1,1300,30000
Rome,,Italy,41.894740000,12.483900000,1,1300,30000
Roskilde,,Denmark,55.641520000,12.080350000,1,1300,22000
Rouen,,France,49.443130000,1.099320000,1,1300,50000
Saint-Omer,,France,50.750114000,2.252208000,1,1300,20000
Sarai,Serai,Russian Federation,53.745770000,41.021260000,1,1300,100000
Seville,,Spain,37.388097000,-5.982331000,1,1300,90000
Shiraz,,Iran,29.610310000,52.531140000,1,1300,50000
Siena,,Italy,43.320040000,11.332830000,1,1300,21000
Smolensk,,Russian Federation,54.781800000,32.040100000,1,1300,25000
Soba,,Sudan,15.523889000,32.680833000,3,1300,20000
Soest,,Germany,51.575580000,8.106190000,1,1300,14000
Speyer,Spires,Germany,49.320478000,8.436217000,2,1300,30000
Strasbourg,Strassburg,France,48.583420000,7.742960000,1,1300,15000
Sudak,Soldaia,Russian Federation,44.849240000,34.974710000,1,1300,30000
Sukhothai,Sukotai,Thailand,17.005558000,99.826372000,1,1300,32500
Suzhou,Soochow,China,31.300000000,120.600000000,1,1300,91000
Tabriz,,Iran,38.080000000,46.291900000,1,1300,125000
Taiyuan,,China,37.870590000,112.548879000,1,1300,48000
Texcoco,Tezcoco,Mexico,19.504422000,-98.891425000,2,1300,50000
Thana,,India,19.218331000,72.978090000,3,1300,48000
Thessaloniki,"Salonica, Thessalonica",Greece,40.639350000,22.944606000,1,1300,50000
Tlemcen,Tlemsen,Algeria,34.878330000,-1.315000000,1,1300,50000
Toledo,,Spain,39.862831000,-4.027322000,1,1300,33000
Tombouctou,Timbuktu,Mali,16.773480000,-3.007420000,1,1300,10000
Toulouse,,France,43.604260000,1.443670000,1,1300,35000
Tours,,France,47.383330000,0.683330000,1,1300,25000
Trabzon,Trebizond,Turkey,41.001450000,39.717806000,3,1300,60000
Trier,Treves,Germany,49.755650000,6.639350000,1,1300,15000
Troyes,,France,48.300000000,4.083330000,1,1300,20000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889000,118.585830000,3,1300,80000
Tunis,,Tunisia,36.818811000,10.165961000,1,1300,50000
Turpan,"Turfan, Tulufan",China,42.933330000,89.166670000,1,1300,40000
Tver,Kalinin  ,Russian Federation,56.858722000,35.917597000,1,1300,27000
Ulm,,Germany,48.398410000,9.991550000,1,1300,4000
Utrecht,,Netherlands,52.090830000,5.122220000,1,1300,20000
Valencia,,Spain,39.469908000,-0.376289000,1,1300,37000
Veliko Tarnovo,"Veliko, Tarnovo, Trnovo",Bulgaria,43.083333000,25.650000000,2,1300,35000
Venice,,Italy,45.440847000,12.315514000,1,1300,110000
Verona,,Italy,45.434190000,10.997790000,1,1300,36000
Vienna,Wien,Austria,48.208490000,16.372080000,1,1300,21000
Vijayanagar,,India,15.335000000,76.462000000,3,1300,40000
Visby,,Sweden,57.640890000,18.296020000,1,1300,15000
Vladimir,,Russian Federation,56.136550000,40.396580000,1,1300,31000
Warangal,,India,17.968901000,79.583330000,1,1300,80000
Worms,,Germany,49.632780000,8.359160000,1,1300,20000
Wroclaw,Breslau,Germany,51.116667000,17.033333000,3,1300,14000
Wuhan,Wuchang,China,30.583330000,114.266670000,1,1300,84000
Xian,"Sian, Changan, Xi'an",China,34.341485000,108.940404000,1,1300,118000
Yadz,Yezd,Iran,31.896611000,54.360681000,1,1300,40000
Yangzhou,Yangchow,China,32.400000000,119.416667000,2,1300,85000
Yinchuan,"Chunghsing, Yuwei, Erikhaya, Khotun, Ninghsia",China,38.466700000,106.266700000,3,1300,60000
Ypres,Leper,Belgium,50.849997000,2.883339000,1,1300,30000
Zaragoza,,Spain,41.648792000,-0.889581000,1,1300,20000
Zimbabwe,Great Zimbabwe,Zimbabwe,-20.266667000,30.933333000,2,1300,25000
Messina,,Italy,38.193270000,15.549690000,1,1302,25000
Chittoor,,India,13.217176000,79.100329000,2,1303,30000
Beziers, Bziers,France,43.347620000,3.218990000,1,1304,14476
Cremona,,Italy,45.136170000,10.027970000,1,1304,38000
Tripoli,,Libya,32.876175000,13.187508000,1,1307,10000
Gent,Ghent,Belgium,51.053469000,3.730378000,1,1309,42000
Ypres,Leper,Belgium,50.849997000,2.883339000,1,1309,30000
Ferrara,,Italy,44.826780000,11.620710000,1,1310,23000
Hamburg,,Germany,53.575320000,10.015340000,1,1311,8000
Norwich,,United Kingdom,52.627830000,1.298340000,1,1311,25000
Ypres,Leper,Belgium,50.849997000,2.883339000,1,1311,30000
Zaragoza,,Spain,41.648792000,-0.889581000,1,1311,21000
Xian,"Sian, Changan, Xi'an",China,34.341485000,108.940404000,1,1312,118000
Mainz,,Germany,49.984190000,8.279100000,1,1313,24000
Toulon,,France,43.116670000,5.933330000,1,1314,3000
Piacenza,Fiacenza,Italy,45.046760000,9.699370000,1,1316,24000
Daulatabad,Deogiri,India,19.942724000,75.213164000,3,1318,13000
Amalfi,,Italy,40.634003000,14.602683000,1,1320,12500
Arles,,France,43.676700000,4.627800000,1,1320,17000
Dijon,,France,47.316670000,5.016670000,1,1320,18000
Esfahan,Isfahan,Iran,32.651389000,51.679192000,1,1320,62000
Hamadan,,Iran,34.799220000,48.514560000,1,1320,18000
Maragheh,,Iran,37.383531000,46.237961000,1,1320,12000
Nimes,Nmes ,France,43.833330000,4.350000000,1,1320,16000
Padua,,Italy,45.406436000,11.876761000,1,1320,40000
Qazvin,Kazvin,Iran,36.268770000,50.004100000,1,1320,9000
Salerno,,Italy,40.677970000,14.765990000,1,1320,10000
Soltaniyeh,"Sultaniya, Sol??n?yeh, Sol??neyyeh, Sultaniye, Sult?n?yeh, Sa?d?yeh, Soltania",Iran,36.434722000,48.797500000,1,1320,50000
Tabriz,,Iran,38.080000000,46.291900000,1,1320,110000
Yadz,Yezd,Iran,31.896611000,54.360681000,1,1320,40000
Dienne,"Guinea, Jenne",Senegal,15.033366000,-16.350122000,3,1324,20000
Mali,"Melle, Niani",Mali,11.000000000,-8.000000000,3,1324,60000
Reims,Rheims,France,49.250000000,4.033330000,1,1325,15000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889000,118.585830000,3,1325,85000
Wroclaw,Breslau,Germany,51.116667000,17.033333000,3,1325,15000
Chittoor,,India,13.217176000,79.100329000,2,1326,30000
Delhi,,India,28.653810000,77.228970000,1,1327,40000
Edinburgh,,United Kingdom,55.952060000,-3.196480000,1,1327,1000
Paris,,France,48.856614000,2.352222000,1,1328,274000
Wroclaw,Breslau,Germany,51.116667000,17.033333000,3,1329,16000
Kaifeng,"Bienliang, Pienliang",China,34.798600000,114.307420000,1,1330,90000
Liaoyang,,China,41.266667000,123.183333000,1,1330,25000
Rabat,,Morocco,34.013250000,-6.832550000,1,1330,40000
Sarai,Serai,Russian Federation,53.745770000,41.021260000,1,1330,117000
Chinkiang,Zhenjiang,China,32.200000000,119.416667000,2,1331,36000
Shenyang,"Fengtien, Mukden",China,41.792220000,123.432780000,1,1331,29000
Cologne,"Koln, Coln",Germany,50.937531000,6.960278000,1,1333,57000
Lucca,,Italy,43.843570000,10.505850000,1,1333,23000
Toulouse,,France,43.604260000,1.443670000,1,1335,35000
Moscow,,Russian Federation,55.752220000,37.615560000,1,1337,22000
Brugge,Bruges,Belgium,51.210819000,3.224936000,1,1340,35000
Fez,Fes,Morocco,34.033333000,-5.010000000,1,1340,125000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275000,28.976944000,1,1340,80000
Naples,,Italy,40.851775000,14.268122000,1,1340,60000
Shiraz,,Iran,29.610310000,52.531140000,1,1340,85000
Tours,,France,47.383330000,0.683330000,1,1340,26000
Madurai,,India,9.917350000,78.119620000,1,1341,36000
Moscow,,Russian Federation,55.752220000,37.615560000,1,1343,35000
Goa,,India,15.299333000,74.124000000,1,1344,40000
Nanjing,Nanking,China,32.050000000,118.766667000,1,1344,95000
Ulm,,Germany,48.398410000,9.991550000,1,1345,7500
Caen,,France,49.185850000,-0.359120000,1,1346,18000
Prague,,Austria,50.088040000,14.420760000,1,1346,50000
Florence,Firenze,Italy,43.771033000,11.248000000,1,1347,55000
Montpellier,,France,43.610920000,3.877230000,1,1347,40000
Siena,,Italy,43.320040000,11.332830000,1,1347,22000
Venice,,Italy,45.440847000,12.315514000,1,1347,110000
Avignon,,France,43.948340000,4.808920000,1,1348,35000
Cairo,"Fostat, Fustat",Egypt,30.062630000,31.249670000,1,1348,500000
London,,United Kingdom,51.511214000,-0.119825000,1,1348,65000
Messina,,Italy,38.193270000,15.549690000,1,1348,22000
Wroclaw,Breslau,Germany,51.116667000,17.033333000,3,1348,21866
Aleppo,,Syria,36.216667000,37.166667000,1,1350,70000
Alexandria,,Egypt,31.200092000,29.918739000,1,1350,60000
Angkor,,Cambodia,13.412417000,103.867050000,1,1350,90000
Baghdad,Bagdad,Iraq,33.340580000,44.400880000,1,1350,100000
Beijing,Peking,China,39.907500000,116.397230000,1,1350,400000
Binh Dinh,Vijaya,Vietnam,14.166256000,108.902683000,2,1350,50000
Bratislava,"Pozsony, Pressburg",Slovakia,48.145892000,17.107136000,2,1350,12000
Bursa,Brusa,Turkey,40.192660000,29.084030000,1,1350,45000
Cairo,"Fostat, Fustat",Egypt,30.062630000,31.249670000,1,1350,350000
Calicut,,India,11.258753000,75.780410000,3,1350,50000
Cambay,,India,22.313114000,72.619408000,3,1350,50000
Chengdu,,China,30.666670000,104.066670000,1,1350,50000
Constantine,,Algeria,36.365000000,6.614720000,1,1350,30000
Cuttack,,India,20.464970000,85.879270000,1,1350,90000
Damascus,,Syria,33.510200000,36.291280000,1,1350,74000
Delhi,,India,28.653810000,77.228970000,1,1350,125000
Dumyat,Damietta,Egypt,31.416480000,31.813320000,1,1350,80000
Esfahan,Isfahan,Iran,32.651389000,51.679192000,1,1350,70000
Feodosia,"Kaffa, Theodosia, Feodosiya, Caffa",Russian Federation,45.048889000,35.379167000,2,1350,55000
Fez,Fes,Morocco,34.033333000,-5.010000000,1,1350,125000
Florence,Firenze,Italy,43.771033000,11.248000000,1,1350,40000
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111000,119.306389000,1,1350,70000
Genova,Genoa,Italy,44.405650000,8.946256000,1,1350,70000
Gent,Ghent,Belgium,51.053469000,3.730378000,1,1350,57000
Goa,,India,15.299333000,74.124000000,1,1350,40000
Granada,,Spain,37.177336000,-3.598558000,1,1350,60000
Guangzhou,Canton,China,23.116670000,113.250000000,1,1350,150000
Gulbarga,,India,17.337640000,76.837870000,1,1350,70000
Hangzhou,Hangchow,China,30.250000000,120.166667000,2,1350,432000
Hanoi,H Noi,Vietnam,21.033333000,105.850000000,1,1350,45000
Hormuz,Ormuz,Iran,27.100000000,56.450000000,1,1350,40000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275000,28.976944000,1,1350,80000
Kaifeng,"Bienliang, Pienliang",China,34.798600000,114.307420000,1,1350,90000
Kashi,Kashgar,China,39.470400000,75.989756000,1,1350,40000
Kunming,Yunnanfu,China,25.038890000,102.718330000,1,1350,50000
Kush,Kus,Egypt,18.530000000,31.840000000,3,1350,40000
Lisbon,,Portugal,38.716670000,-9.133330000,1,1350,45000
Louveigne,"Louvain, Louveign ",Belgium,50.877572000,4.704328000,2,1350,20000
Lubeck,Lbeck ,Germany,53.865886000,10.687097000,1,1350,34000
Majapahit,,Indonesia,-8.189470000,113.667019000,3,1350,40000
Mali,"Melle, Niani",Mali,11.000000000,-8.000000000,3,1350,60000
Marrakech,Marrakesh,Morocco,31.634160000,-7.999940000,1,1350,50000
Martaban,Mottama,Myanmar,16.528340000,97.615700000,1,1350,40000
Milan,,Italy,45.465453000,9.198786000,1,1350,50000
Nanjing,Nanking,China,32.050000000,118.766667000,1,1350,95000
Naples,,Italy,40.851775000,14.268122000,1,1350,40000
Nizhniy Novgorod,"Nishny Novgorod, Gorkiy",Russian Federation,56.326900000,44.007500000,1,1350,40000
Paris,,France,48.856614000,2.352222000,1,1350,215000
Patan,Anhilvada,India,23.850700000,72.129630000,1,1350,50000
Prague,,Austria,50.088040000,14.420760000,1,1350,50000
Quilon,,India,8.880000000,76.600000000,3,1350,60000
Rouen,,France,49.443130000,1.099320000,1,1350,40000
Sarai,Serai,Russian Federation,53.745770000,41.021260000,1,1350,120000
Shiraz,,Iran,29.610310000,52.531140000,1,1350,80000
Soltaniyeh,"Sultaniya, Sol??n?yeh, Sol??neyyeh, Sultaniye, Sult?n?yeh, Sa?d?yeh, Soltania",Iran,36.434722000,48.797500000,1,1350,50000
Sukhothai,Sukotai,Thailand,17.005558000,99.826372000,1,1350,40000
Suzhou,Soochow,China,31.300000000,120.600000000,1,1350,96000
Szczecin,Stettin,Poland,53.416667000,14.583333000,2,1350,6000
Tabriz,,Iran,38.080000000,46.291900000,1,1350,100000
Taiyuan,,China,37.870590000,112.548879000,1,1350,50000
Texcoco,Tezcoco,Mexico,19.504422000,-98.891425000,2,1350,70000
Tlemcen,Tlemsen,Algeria,34.878330000,-1.315000000,1,1350,50000
Trakai,Troki,Lithuania,54.633333000,24.933333000,2,1350,40000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889000,118.585830000,3,1350,90000
Venice,,Italy,45.440847000,12.315514000,1,1350,85000
Vijayanagar,,India,15.335000000,76.462000000,3,1350,100000
Vilnius,Vilna,Lithuania,54.683333000,25.283333000,1,1350,20000
Wuhan,Wuchang,China,30.583330000,114.266670000,1,1350,90000
Xian,"Sian, Changan, Xi'an",China,34.341485000,108.940404000,1,1350,114000
Xuzhou,"Suchow, Suifu, Hsuchow",China,34.260000000,117.210000000,1,1350,40000
Yangzhou,Yangchow,China,32.400000000,119.416667000,2,1350,75000
Gao,"Kagho, Kukia, Gogo",Mali,16.271670000,-0.044720000,2,1353,30000
Delhi,,India,28.653810000,77.228970000,1,1354,125000
Tours,,France,47.383330000,0.683330000,1,1354,25000
Valencia,,Spain,39.469908000,-0.376289000,1,1355,47000
Angkor,,Cambodia,13.412417000,103.867050000,1,1357,90000
Gent,Ghent,Belgium,51.053469000,3.730378000,1,1358,60000
Barcelona,,Spain,41.388790000,2.158990000,1,1359,38000
Gent,Ghent,Belgium,51.053469000,3.730378000,1,1359,59000
Hangzhou,Hangchow,China,30.250000000,120.166667000,2,1360,230000
Reims,Rheims,France,49.250000000,4.033330000,1,1360,17500
Marseille,,France,43.296950000,5.381070000,1,1361,10000
Provins,,France,48.550000000,3.300000000,1,1361,3000
Tunis,,Tunisia,36.818811000,10.165961000,1,1361,35000
Valencia,,Spain,39.469908000,-0.376289000,1,1361,47000
Visby,,Sweden,57.640890000,18.296020000,1,1361,17000
Nurnberg,"Nrnberg, Nuremberg",Germany,49.452031000,11.076750000,1,1363,13000
Trier,Treves,Germany,49.755650000,6.639350000,1,1363,10000
Augsberg,Ausburg,Germany,48.371444000,10.898239000,1,1364,26000
Rouen,,France,49.443130000,1.099320000,1,1364,60000
Gulbarga,,India,17.337640000,76.837870000,1,1366,90000
Gdansk,Danzig,Poland,54.352025000,18.646630000,2,1367,7700
Montpellier,,France,43.610920000,3.877230000,1,1367,22000
Valenciennes,,France,50.350000000,3.533330000,1,1367,18000
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111000,119.306389000,1,1368,70000
Athens,,Greece,37.979450000,23.716220000,1,1370,30000
Avignon,,France,43.948340000,4.808920000,1,1370,30000
Chengdu,,China,30.666670000,104.066670000,1,1370,33000
Xian,"Sian, Changan, Xi'an",China,34.341485000,108.940404000,1,1370,112000
Xiangtan,Siangtan,China,27.850000000,112.900000000,3,1370,20053
Bologna,,Italy,44.493810000,11.338750000,1,1371,40000
Suzhou,Soochow,China,31.300000000,120.600000000,1,1371,105000
Brussel,Brussels,Belgium,50.850450000,4.348780000,1,1374,20000
Louveigne,"Louvain, Louveign ",Belgium,50.877572000,4.704328000,2,1374,15000
Palermo,,Italy,38.115689000,13.361267000,1,1374,23000
s'Hertogenbosch,Bois-le-Duc,Netherlands,51.697819000,5.303667000,1,1374,14500
Syracuse,,Greece,37.060822370,15.294202640,2,1374,8000
Delhi,,India,28.653810000,77.228970000,1,1375,1250000
Vijayanagar,,India,15.335000000,76.462000000,3,1375,350000
Dijon,,France,47.316670000,5.016670000,1,1376,18000
Dali,Tali,China,25.606486000,100.267638000,1,1377,25000
Erfurt,,Germany,50.978700000,11.032830000,1,1377,32000
London,,United Kingdom,51.511214000,-0.119825000,1,1377,50000
Norwich,,United Kingdom,52.627830000,1.298340000,1,1377,7000
Plymouth,,United Kingdom,50.375456000,-4.143050000,1,1377,7256
Rome,,Italy,41.894740000,12.483900000,1,1377,17000
Turin,,Italy,45.070490000,7.686820000,1,1377,3500
Ulm,,Germany,48.398410000,9.991550000,1,1377,10000
Frankfurt am Main,,Germany,50.110922000,8.682128000,1,1378,17000
Gdansk,Danzig,Poland,54.352025000,18.646630000,2,1378,8500
Narbonne,,France,43.183330000,3.000000000,1,1378,1000
Prague,,Austria,50.088040000,14.420760000,1,1378,95000
Suzhou,Soochow,China,31.300000000,120.600000000,1,1378,122000
Venice,,Italy,45.440847000,12.315514000,1,1379,110000
Florence,Firenze,Italy,43.771033000,11.248000000,1,1380,61500
Gent,Ghent,Belgium,51.053469000,3.730378000,1,1380,65000
Siena,,Italy,43.320040000,11.332830000,1,1380,14500
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111000,119.306389000,1,1381,81164
Lille,,France,50.628442000,3.054975000,1,1382,24000
Paris,,France,48.856614000,2.352222000,1,1382,300000
Oporto,Porto,Portugal,41.167972000,-8.627064000,1,1383,15000
Taiyuan,,China,37.870590000,112.548879000,1,1383,53719
Ypres,Leper,Belgium,50.849997000,2.883339000,1,1383,28000
Alexandria,,Egypt,31.200092000,29.918739000,1,1384,50000
Barcelona,,Spain,41.388790000,2.158990000,1,1385,36000
Edinburgh,,United Kingdom,55.952060000,-3.196480000,1,1385,10000
Inwa,Ava,Myanmar,21.857353000,95.981936000,1,1385,50000
Toulouse,,France,43.604260000,1.443670000,1,1385,25964
Tournai,Doornik,Belgium,50.607150000,3.389320000,1,1385,20000
Valenciennes,,France,50.350000000,3.533330000,1,1385,20000
Wenzhou,"Wenchow, Luchow",China,27.999420000,120.666820000,1,1385,25000
Zaragoza,,Spain,41.648792000,-0.889581000,1,1385,19000
Esfahan,Isfahan,Iran,32.651389000,51.679192000,1,1387,70000
Verona,,Italy,45.434190000,10.997790000,1,1387,40000
Vilnius,Vilna,Lithuania,54.683333000,25.283333000,1,1387,30000
Brescia,,Italy,45.524780000,10.227270000,1,1388,26000
Nanjing,Nanking,China,32.050000000,118.766667000,1,1391,473200
Patan,Anhilvada,India,23.850700000,72.129630000,1,1392,60000
Suzhou,Soochow,China,31.300000000,120.600000000,1,1393,129000
Parma,,Italy,44.802660000,10.328980000,1,1395,20000
Aberdeen,,United Kingdom,57.143690000,-2.098140000,1,1396,2977
Messina,,Italy,38.193270000,15.549690000,1,1396,15000
Montpellier,,France,43.610920000,3.877230000,1,1396,17200
Yadz,Yezd,Iran,31.896611000,54.360681000,1,1396,30000
Genova,Genoa,Italy,44.405650000,8.946256000,1,1397,66000
Padua,,Italy,45.406436000,11.876761000,1,1397,34200
Delhi,,India,28.653810000,77.228970000,1,1398,125000
Toulouse,,France,43.604260000,1.443670000,1,1398,24000
Aleppo,,Syria,36.216667000,37.166667000,1,1399,75000
Naples,,Italy,40.851775000,14.268122000,1,1399,40000
Nimes,Nmes ,France,43.833330000,4.350000000,1,1399,1000
Aleppo,,Syria,36.216667000,37.166667000,1,1400,75000
Alexandria,,Egypt,31.200092000,29.918739000,1,1400,40000
Almeria,Almera ,Spain,36.838140000,-2.459740000,1,1400,25000
Anantpur,"Penugonda, Penukonda ",India,14.083390000,77.595880000,3,1400,40000
Angkor,,Cambodia,13.412417000,103.867050000,1,1400,40000
Arras,,France,50.291000000,2.777533000,1,1400,9500
Athens,,Greece,37.979450000,23.716220000,1,1400,35000
Augsberg,Ausburg,Germany,48.371444000,10.898239000,1,1400,27000
Avignon,,France,43.948340000,4.808920000,1,1400,20000
Axum,,Ethiopia,14.131781000,38.714081000,1,1400,30000
Baghdad,Bagdad,Iraq,33.340580000,44.400880000,1,1400,90000
Barcelona,,Spain,41.388790000,2.158990000,1,1400,36000
Beijing,Peking,China,39.907500000,116.397230000,1,1400,150000
Bejaia,"Bougie, Bjaa",Algeria,36.750000000,5.066667000,2,1400,40000
Binh Dinh,Vijaya,Vietnam,14.166256000,108.902683000,2,1400,50000
Bologna,,Italy,44.493810000,11.338750000,1,1400,43000
Bordeaux,,France,44.840440000,-0.580500000,1,1400,30000
Brescia,,Italy,45.524780000,10.227270000,1,1400,26000
Brugge,Bruges,Belgium,51.210819000,3.224936000,1,1400,60000
Brussel,Brussels,Belgium,50.850450000,4.348780000,1,1400,26000
Budapest,,Hungary,47.498010000,19.039910000,1,1400,20000
Bukhara,Bokhara,Uzbekistan,39.765869000,64.422347000,1,1400,40000
Burgos,,Spain,42.350000000,-3.700000000,1,1400,27000
Bursa,Brusa,Turkey,40.192660000,29.084030000,1,1400,70000
Caen,,France,49.185850000,-0.359120000,1,1400,18000
Cahokia,Missouri,United States of America,38.570880000,-90.190110000,1,1400,4000
Cairo,"Fostat, Fustat",Egypt,30.062630000,31.249670000,1,1400,360000
Cajamarquilla,,Peru,-11.985278000,-76.910556000,3,1400,40000
Calicut,,India,11.258753000,75.780410000,3,1400,50000
Cambay,,India,22.313114000,72.619408000,3,1400,60000
Ceuta,,Spain,35.889330000,-5.319790000,1,1400,30000
Chanchan, Chancn ,Peru,-8.106000000,-79.074536000,1,1400,25000
Chengdu,,China,30.666670000,104.066670000,1,1400,50000
Chittoor,,India,13.217176000,79.100329000,2,1400,40000
Cologne,"Koln, Coln",Germany,50.937531000,6.960278000,1,1400,40000
Constantine,,Algeria,36.365000000,6.614720000,1,1400,30000
